Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
36872,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,1,135,21
36873,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,52,52
36874,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,1,1,0,0,0,1,1,2,0,52,14
36875,4,2,2,1,1,0.25,0.25,0.5,0.5,2,1,0.5,0.25,2,0,0,0,4,0,0,4,0,0,34,6
36876,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,42,42
36877,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,6,6
36878,8,5,3,1,0,0.125,0.0,0.375,0.625,1,1,0.125,0.125,2,0,1,4,1,0,0,2,6,2,67,3
36879,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
36880,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,95,68
36881,4,2,2,0,1,0.0,0.25,0.5,0.5,3,2,0.75,0.5,0,0,0,4,0,0,0,0,4,0,17,8
36882,7,5,2,3,1,0.429,0.143,0.286,0.714,3,1,0.429,0.143,0,0,0,1,6,0,0,6,1,0,55,1
36883,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,20,20
36884,5,1,4,3,0,0.6,0.0,0.8,0.2,3,0,0.6,0.0,1,2,0,0,3,0,0,5,0,0,86,5
36885,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,3,0,1,73,22
36886,10,7,3,1,0,0.1,0.0,0.3,0.7,2,1,0.2,0.1,3,1,0,0,1,0,0,10,0,8,41,5
36887,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,11,11
36888,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7
36889,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,0,0,0,0,0,2,1,23,8
36890,14,14,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.071,1,1,0,0,13,0,0,14,0,0,46,23
36891,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,1,0,1,21,21
36892,4,3,1,0,0,0.0,0.0,0.25,0.75,1,1,0.25,0.25,1,0,0,0,1,0,0,4,0,3,54,9
36893,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,25,25
36894,13,5,8,2,4,0.154,0.308,0.615,0.385,4,4,0.308,0.308,5,1,0,3,0,2,0,5,8,7,54,3
36895,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
36896,6,2,4,1,0,0.167,0.0,0.667,0.333,2,0,0.333,0.0,2,2,0,2,0,0,0,2,4,2,44,4
36897,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,14,14
36898,5,4,1,0,0,0.0,0.0,0.2,0.8,0,0,0.0,0.0,0,0,0,0,5,0,0,5,0,0,90,74
36899,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,0,2,0,1,63,10
36900,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,40,40
36901,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,2,0,0,0,0,2,0,9,9
36902,13,11,2,2,2,0.154,0.154,0.154,0.846,2,2,0.154,0.154,2,0,0,0,0,0,0,13,0,13,83,2
36903,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,1,0,2,0,9,8
36904,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,38,9
36905,8,7,1,1,0,0.125,0.0,0.125,0.875,1,0,0.125,0.0,0,0,0,1,7,0,0,7,1,0,28,1
36906,3,1,2,1,0,0.333,0.0,0.667,0.333,2,0,0.667,0.0,1,0,0,2,0,0,1,0,3,0,22,1
36907,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,2,0,0,0,0,0,2,0,0,30,11
36908,2,1,1,2,1,1.0,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,1,0,0,1,0,2,0,5,2
36909,2,1,1,0,1,0.0,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,1,1,0,0,1,1,0,12,9
36910,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,52,52
36911,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,2,0,0,0,0,0,2,0,0,46,8
36912,4,1,3,2,0,0.5,0.0,0.75,0.25,3,1,0.75,0.25,1,1,0,2,0,0,0,1,3,1,34,6
36913,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,61,61
36914,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,1,0,0,2,0,0,3,0,0,175,60
36915,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,49,49
36916,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,1,1,4,4
36917,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,2,2
36918,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,2,2
36919,5,3,2,1,0,0.2,0.0,0.4,0.6,2,0,0.4,0.0,1,1,0,0,3,0,0,5,0,1,29,3
36920,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
36921,6,1,5,3,1,0.5,0.167,0.833,0.167,4,1,0.667,0.167,0,1,0,5,0,0,0,1,5,0,80,4
36922,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
36923,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,1,0,1,38,38
36924,6,5,1,5,5,0.833,0.833,0.167,0.833,6,5,1.0,0.833,0,0,0,0,1,0,4,2,4,1,7,4
36925,13,11,2,0,0,0.0,0.0,0.154,0.846,0,0,0.0,0.0,0,0,0,3,9,0,0,9,4,1,79,14
36926,6,4,2,0,0,0.0,0.0,0.333,0.667,1,0,0.167,0.0,0,4,2,0,0,0,0,4,2,0,78,9
36927,14,9,5,2,4,0.143,0.286,0.357,0.643,4,4,0.286,0.286,2,2,1,4,0,0,7,2,12,0,72,3
36928,5,1,4,0,0,0.0,0.0,0.8,0.2,4,0,0.8,0.0,3,0,0,2,0,0,2,0,5,1,22,10
36929,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,1,0,0,0,0,2,1,2,2
36930,2,1,1,2,1,1.0,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,1,0,0,1,0,2,0,5,4
36931,4,1,3,1,0,0.25,0.0,0.75,0.25,2,0,0.5,0.0,1,3,0,0,0,0,1,3,1,0,88,2
36932,5,0,5,3,0,0.6,0.0,1.0,0.0,3,0,0.6,0.0,1,0,0,1,0,0,0,3,2,4,114,2
36933,10,6,4,0,0,0.0,0.0,0.4,0.6,1,0,0.1,0.0,0,0,0,2,2,0,1,6,4,5,85,8
36934,4,1,3,0,1,0.0,0.25,0.75,0.25,3,1,0.75,0.25,2,0,0,2,0,0,0,0,4,2,13,6
36935,15,6,9,3,1,0.2,0.067,0.6,0.4,7,3,0.467,0.2,1,1,0,9,0,0,5,1,14,0,42,3
36936,3,1,2,1,1,0.333,0.333,0.667,0.333,3,1,1.0,0.333,0,0,0,3,0,0,0,0,3,0,12,5
36937,3,2,1,0,0,0.0,0.0,0.333,0.667,0,1,0.0,0.333,0,0,0,2,0,0,0,1,2,1,34,12
36938,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,39,33
36939,32,24,8,0,3,0.0,0.094,0.25,0.75,2,4,0.062,0.125,3,0,0,0,14,0,3,18,14,15,99,7
36940,2,1,1,1,0,0.5,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,1,0,0,0,0,2,1,22,4
36941,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,39,39
36942,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,0,0,0,0,2,0,2,3,3
36943,42,28,14,3,5,0.071,0.119,0.333,0.667,10,12,0.238,0.286,2,1,1,29,8,0,0,10,32,3,188,2
36944,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,0,1,0,1,1,1,0,40,4
36945,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,25,19
36946,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,27,20
36947,15,7,8,6,5,0.4,0.333,0.533,0.467,10,6,0.667,0.4,3,1,0,8,1,0,1,2,13,4,21,2
36948,6,1,5,1,0,0.167,0.0,0.833,0.167,3,1,0.5,0.167,1,1,4,0,1,0,0,2,4,0,39,5
36949,18,9,9,3,0,0.167,0.0,0.5,0.5,4,0,0.222,0.0,3,0,0,2,6,3,3,10,8,4,101,5
36950,4,1,3,1,0,0.25,0.0,0.75,0.25,1,1,0.25,0.25,0,2,0,2,0,0,0,2,2,0,52,4
36951,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,2,1,0,0,0,0,2,1,0,36,10
36952,7,3,4,0,1,0.0,0.143,0.571,0.429,2,1,0.286,0.143,1,0,0,2,2,0,1,2,5,2,64,11
36953,4,0,4,2,0,0.5,0.0,1.0,0.0,4,0,1.0,0.0,2,0,0,3,0,0,0,0,4,1,9,1
36954,4,1,3,0,0,0.0,0.0,0.75,0.25,0,0,0.0,0.0,1,0,0,1,0,0,0,2,2,3,46,13
36955,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,14,14
36956,4,1,3,2,0,0.5,0.0,0.75,0.25,2,0,0.5,0.0,0,4,0,0,0,0,0,4,0,0,63,3
36957,51,41,10,0,0,0.0,0.0,0.196,0.804,0,1,0.0,0.02,0,2,1,1,4,4,20,22,29,19,194,22
36958,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,9,9
36959,6,1,5,1,0,0.167,0.0,0.833,0.167,1,0,0.167,0.0,1,3,0,0,0,0,1,4,2,2,174,5
36960,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,1,0,1,1,0,0,2,1,0,40,18
36961,9,6,3,0,0,0.0,0.0,0.333,0.667,2,0,0.222,0.0,0,1,0,0,6,0,1,7,2,1,96,6
36962,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18,18
36963,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,64,64
36964,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,3,0,0,3,0,0,91,82
36965,9,2,7,4,2,0.444,0.222,0.778,0.222,5,2,0.556,0.222,1,2,0,2,0,0,1,4,5,4,40,3
36966,4,3,1,0,0,0.0,0.0,0.25,0.75,0,1,0.0,0.25,0,1,0,2,0,0,0,1,3,1,26,13
36967,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,12,12
36968,4,2,2,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,2,0,0,1,1,3,0,77,16
36969,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,14,6
36970,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,1,2,1,0,0,0,0,3,1,1,137,2
36971,3,0,3,1,0,0.333,0.0,1.0,0.0,2,0,0.667,0.0,0,1,0,2,0,0,0,1,2,0,14,5
36972,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,10,10
36973,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,3,3
36974,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0
36975,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,1,0,0,0,1,1,0,7,6
36976,4,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,4,0,0,4,0,0,76,39
36977,4,4,0,0,1,0.0,0.25,0.0,1.0,0,1,0.0,0.25,0,0,0,0,2,0,0,4,0,2,41,14
36978,4,2,2,1,0,0.25,0.0,0.5,0.5,2,0,0.5,0.0,0,2,0,2,0,0,0,2,2,0,85,2
36979,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11,11
36980,2,1,1,1,0,0.5,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,18,3
36981,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
36982,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,71,9
36983,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,1,0,0,0,0,0,1,0,2,1,41,3
36984,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,1,0,0,0,0,0,0,0,3,3,80,67
36985,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,38,38
36986,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18,18
36987,2,1,1,1,1,0.5,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,1,1,0,0,1,1,0,10,2
36988,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,15,15
36989,9,5,4,0,0,0.0,0.0,0.444,0.556,3,1,0.333,0.111,1,1,0,0,0,3,5,4,5,0,187,7
36990,4,0,4,0,0,0.0,0.0,1.0,0.0,2,0,0.5,0.0,0,1,1,2,0,0,0,1,3,0,73,8
36991,3,1,2,0,1,0.0,0.333,0.667,0.333,3,1,1.0,0.333,1,0,0,2,1,0,0,1,2,0,10,6
36992,4,0,4,2,0,0.5,0.0,1.0,0.0,3,0,0.75,0.0,1,1,0,0,0,0,0,1,3,3,89,5
36993,22,16,6,2,0,0.091,0.0,0.273,0.727,7,4,0.318,0.182,1,4,0,7,2,3,3,10,12,3,197,5
36994,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
36995,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,0,0,0,2,0,0,2,0,0,27,14
36996,7,7,0,0,1,0.0,0.143,0.0,1.0,1,2,0.143,0.286,0,0,0,0,6,0,0,7,0,1,81,11
36997,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0,1,45,39
36998,6,2,4,3,1,0.5,0.167,0.667,0.333,4,2,0.667,0.333,0,1,0,5,0,0,0,1,5,0,27,3
36999,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,96,96
37000,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,6,6
37001,4,1,3,0,0,0.0,0.0,0.75,0.25,1,0,0.25,0.0,1,1,0,1,0,0,0,3,1,2,28,8
37002,13,7,6,5,1,0.385,0.077,0.462,0.538,6,1,0.462,0.077,0,1,0,4,6,0,2,7,6,0,58,2
37003,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
37004,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,13,13
37005,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,16,16
37006,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,38,38
37007,6,3,3,1,1,0.167,0.167,0.5,0.5,1,2,0.167,0.333,1,1,0,0,2,0,0,4,2,3,50,2
37008,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,42,42
37009,4,2,2,1,1,0.25,0.25,0.5,0.5,2,1,0.5,0.25,0,0,0,0,0,0,0,2,2,4,35,6
37010,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,1,0,0,0,1,0,2,1,1,137,39
37011,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,19,19
37012,43,33,10,1,0,0.023,0.0,0.233,0.767,5,3,0.116,0.07,2,1,0,1,31,0,0,34,9,10,77,3
37013,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,5,5
37014,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,49,49
37015,7,1,6,1,0,0.143,0.0,0.857,0.143,2,0,0.286,0.0,1,2,0,2,1,0,0,3,4,2,60,6
37016,5,1,4,3,0,0.6,0.0,0.8,0.2,4,0,0.8,0.0,2,0,0,3,0,0,1,1,4,1,72,1
37017,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,80,13
37018,9,7,2,0,0,0.0,0.0,0.222,0.778,0,0,0.0,0.0,0,1,0,0,8,0,0,9,0,0,48,18
37019,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,2,0,0,0,0,2,0,8,5
37020,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,95,95
37021,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,1,0,2,0,0,50,10
37022,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,2,2
37023,6,3,3,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,2,2,0,0,3,3,2,71,14
37024,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,1,0,0,1,1,2,0,20,10
37025,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,1,0,1,0,0,1,1,0,5,3
37026,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,26,26
37027,7,0,7,4,0,0.571,0.0,1.0,0.0,6,0,0.857,0.0,3,1,0,2,0,0,0,1,6,4,56,2
37028,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,9,9
37029,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,110,110
37030,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,2,2
37031,5,0,5,1,0,0.2,0.0,1.0,0.0,4,0,0.8,0.0,0,2,0,3,0,0,0,2,3,0,18,4
37032,22,14,8,3,3,0.136,0.136,0.364,0.636,7,8,0.318,0.364,0,1,0,9,5,0,0,6,16,7,124,3
37033,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
37034,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,54,54
37035,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,7,7
37036,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,5,5
37037,5,3,2,1,1,0.2,0.2,0.4,0.6,3,2,0.6,0.4,0,0,0,0,4,0,0,5,0,1,45,4
37038,3,0,3,1,0,0.333,0.0,1.0,0.0,3,0,1.0,0.0,1,1,0,1,0,0,1,1,2,0,10,6
37039,10,4,6,3,2,0.3,0.2,0.6,0.4,7,3,0.7,0.3,2,0,2,4,0,0,0,0,10,4,61,3
37040,3,2,1,0,1,0.0,0.333,0.333,0.667,1,1,0.333,0.333,1,0,0,0,3,0,0,3,0,0,29,7
37041,2,1,1,0,1,0.0,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,2,0,0,0,0,2,0,12,11
37042,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,85,85
37043,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,24,24
37044,6,3,3,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,1,0,1,0,0,5,1,3,137,14
37045,13,8,5,0,1,0.0,0.077,0.385,0.615,1,1,0.077,0.077,0,1,1,4,0,2,1,3,10,4,172,7
37046,4,1,3,1,1,0.25,0.25,0.75,0.25,4,1,1.0,0.25,1,0,0,3,0,0,0,0,4,1,11,4
37047,6,3,3,2,1,0.333,0.167,0.5,0.5,2,2,0.333,0.333,1,2,0,1,2,0,0,5,1,1,56,1
37048,4,3,1,1,0,0.25,0.0,0.25,0.75,1,0,0.25,0.0,1,0,0,0,3,0,1,3,1,0,79,4
37049,8,4,4,3,1,0.375,0.125,0.5,0.5,3,2,0.375,0.25,0,1,1,0,1,0,4,3,5,1,54,4
37050,5,1,4,3,1,0.6,0.2,0.8,0.2,4,1,0.8,0.2,2,1,0,4,0,0,0,1,4,0,29,1
37051,6,5,1,0,0,0.0,0.0,0.167,0.833,1,0,0.167,0.0,1,0,0,0,6,0,0,6,0,0,98,11
37052,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,3,3
37053,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
37054,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,6,6
37055,7,3,4,4,2,0.571,0.286,0.571,0.429,5,2,0.714,0.286,2,1,0,1,5,0,0,6,1,0,21,3
37056,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,25,25
37057,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,18,18
37058,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,0,0,0,2,1,0,3,0,0,94,31
37059,3,1,2,2,1,0.667,0.333,0.667,0.333,3,1,1.0,0.333,2,0,0,2,0,1,0,1,2,0,10,2
37060,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,24,24
37061,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,0,0,0,0,2,1,2,66,8
37062,8,3,5,4,0,0.5,0.0,0.625,0.375,7,2,0.875,0.25,1,0,1,2,0,0,1,3,5,4,132,2
37063,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,1,21,21
37064,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,136,136
37065,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,0,0,1,0,0,0,0,2,1,62,3
37066,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
37067,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,2,0,0,0,0,0,0,2,0,2,36,2
37068,4,4,0,0,1,0.0,0.25,0.0,1.0,1,2,0.25,0.5,0,1,0,0,0,0,0,4,0,3,47,12
37069,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,0,0,0,5,0,0,5,0,0,47,15
37070,52,32,20,5,4,0.096,0.077,0.385,0.615,12,6,0.231,0.115,5,3,0,3,26,4,1,47,5,15,211,1
37071,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,21,21
37072,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,2,0,0,0,0,0,2,0,0,40,26
37073,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
37074,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,9,9
37075,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,1,0,0,1,0,2,0,17,12
37076,12,10,2,2,2,0.167,0.167,0.167,0.833,2,2,0.167,0.167,0,0,0,0,0,0,0,12,0,12,56,5
37077,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,43,29
37078,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,1,0,1,36,36
37079,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,13,13
37080,11,6,5,3,1,0.273,0.091,0.455,0.545,4,1,0.364,0.091,1,2,1,4,0,0,0,2,9,4,124,2
37081,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,1,0,0,0,0,0,0,2,0,2,25,9
37082,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,21,21
